x,y,class
1.106784842821975,2.1707947972951107,0
2.7977606133490087,2.596581883785448,0
2.6619052088329176,2.3289528887616475,0
0.3355317050816444,-0.29949142405010454,0
1.4109182198814194,2.141147414530521,0
1.5066945711509303,2.987730372953674,0
1.7841268115093294,2.394561722266898,0
3.519229034281749,2.678164002490469,0
2.663182115452164,4.24339256958809,0
3.312694375714004,5.16650036670763,0
3.1402160696353114,2.0732097787724477,0
2.243779063514917,3.525477763067906,0
1.8109517542021147,3.198966642817595,0
2.6803494628022704,2.9947456484267594,0
1.2163107491666207,1.3155169295334965,0
1.4302269689852878,1.9263256110701497,0
2.596822377515094,3.1834910480183245,0
3.4251082548536336,4.558167836566855,0
1.1991929352488977,1.379780015940025,0
2.3382780966953485,1.2928406360651836,0
3.4919625947210533,2.7254863264795963,0
1.492354374351256,1.306201316177875,0
0.7834742815762061,0.9534191802523941,0
2.6201901013518167,2.46016464820541,0
1.6201780752598265,3.4609031207522754,0
2.2715881913826226,3.966688009079172,0
1.2576170894519907,1.7801761923345372,0
2.548045781850322,3.6254120362687603,0
4.377366403809218,2.582632658511475,0
0.9697127599467974,0.13301784008397677,0
2.6253637467203452,4.554180273470299,0
3.4652558539295435,2.1118733942607335,0
1.046221466571253,2.183673901702325,0
2.271481954582641,2.084138423904688,0
1.0598884500676833,1.7051855599918473,0
2.6753113892771037,1.7991912192498603,0
0.6785182018027327,0.5755689937186879,0
3.5842744990369013,3.1259636861544493,0
1.2026876338346961,0.7311862457074627,0
2.0271019562087114,1.3779248460875921,0
1.8009839445321254,2.917581980106043,0
1.0122067207377117,0.6341398753153102,0
1.4223326139973964,2.548029416263472,0
3.68574529780506,3.5828944009538315,0
2.7997499540544966,1.8609949638601728,0
2.3681932286257235,2.4232933867261046,0
0.9350432641739619,1.6026238109045234,0
1.274779187401001,-1.15618514770583,0
0.7212107070628542,1.7603279773278329,0
0.8218914262818795,1.2346395559484669,0
2.395368914566966,3.32189985372181,0
2.1522605964758457,2.086395867352988,0
1.4860496249460613,1.0716726285888565,0
1.7607035112805378,2.817884781161011,0
0.13403434136132253,-0.5261744376046762,0
2.291239882244859,1.952768050770046,0
1.9923656714756963,1.5129283982485657,0
2.82280980489036,3.2414342929912827,0
0.38980765899006853,0.919141700546199,0
2.8610816302668334,2.8650867980216055,0
0.9433459387237979,0.40106791904524575,0
3.1357723401290576,4.9356854502678456,0
0.9780165175507325,0.8128564013147601,0
1.221323651556915,1.9821871626043177,0
2.542974826796812,1.4312424788516762,0
2.0430873943225443,1.6712998433095818,0
0.7416256308334135,2.9016039590702727,0
1.5080686325026258,1.1120511592639013,0
3.0968297316657165,1.440697256455759,0
3.860615936503314,3.640359036174656,0
1.2122364593759245,1.7554872669687096,0
1.5506078468864595,2.101910543819214,0
3.8217556388462124,2.1074748454502616,0
2.8300989613566108,1.7839266718311702,0
2.0312330907020004,2.803485763619942,0
0.3763203166436715,2.519309165958802,0
1.568434515992558,1.9124826528969499,0
0.9107642460708951,0.8245658937978966,0
1.2282466178318265,1.6603599750065101,0
2.565998729923619,4.8128899742438325,0
3.674365659888304,2.6180356192274057,0
3.4667508382949253,3.6476198232101256,0
