x,y,class
2.800866628094618,0.1609998541939539,1
3.0033154184703728,0.004887108927289496,1
2.3463534525219862,1.8707499872256825,1
2.2051147247865925,1.5994719185197768,1
1.5810770080494974,1.2135523260369303,1
2.5977361380487793,1.6674316504624638,1
2.2347895075040487,1.674436794546061,1
1.9569081792376737,2.945548732630889,1
2.2283677175387493,2.49925540229826,1
2.4810442747286165,2.6307292110786116,1
3.410432971071635,2.63831144418919,1
1.809565611143582,2.663699606892027,1
3.0800173845180665,1.902737232745985,1
3.8436583471235632,4.198402635909458,1
3.4503014202178406,2.5417033153069792,1
2.640358957640605,2.561671699599793,1
1.0192095433475028,0.7989656719690186,1
1.7462982224216308,2.161941044894658,1
4.858812131586234,2.8544041188117353,1
3.6406408731267654,1.9237649389092621,1
2.344879399221026,1.6694165243190717,1
3.2835022081843186,3.0264943502377832,1
0.621503357499809,2.293569866418156,1
0.893361943112559,2.329614569486799,1
0.6609365139187164,1.8579679328452654,1
4.322582268138451,2.7702078142242232,1
2.651261030246191,2.7299360736794545,1
-0.20163473010699473,0.8232850509779375,1
1.2012616180037483,1.840882661292025,1
3.548301469111852,3.2908545042477257,1
1.031900524730731,1.3472690379725942,1
1.6322557934308088,2.612507894836545,1
0.7786166050808219,0.17176580606112357,1
4.378481332325951,3.992196260868967,1
2.405776715156824,2.8094677891060233,1
1.715769796938927,1.6084101381952873,1
3.583406643028962,1.6196761714463335,1
2.1926268123207753,1.8517475904650893,1
0.16533679633281118,0.41956104894353974,1
1.7126884301632554,3.414517599810645,1
2.16249662150889,0.11730573040192915,1
1.275248899776758,1.5399380858142206,1
3.195651290315978,2.0341439240817416,1
2.7191231559808253,2.377061912053273,1
0.9519521092222458,0.3848202855411016,1
1.0327536574310026,2.4356568790795303,1
2.8340319423475306,3.4243748144912,1
3.501142479040002,0.5808496751977636,1
2.1562243194297355,4.734817813469911,1
1.1074851986776777,2.4739323426633635,1
1.5222046249553995,3.2592855880747558,1
1.4913408459455337,1.33469681817832,1
2.636472595712283,2.3718882582878567,1
2.7813241358049616,3.738514989953677,1
3.9786966833504276,3.5476140962162956,1
2.004475416068074,0.9774068553684188,1
1.3559113436592676,2.9071245455892405,1
2.2450055893266208,2.470951594094388,1
3.9119172721340245,2.7529497853426244,1
0.2753180548691756,-0.2943401685745486,1
1.4977465135012262,2.572245196515108,1
1.1639187336659416,1.704984393089827,1
2.1125245807666095,3.1845787136534276,1
2.6602358244547264,1.7962807670870937,1
1.6892736376841406,2.249366437340358,1
1.1547884658809853,0.6641136869280377,1
1.7099672430231192,0.8756824824696272,1
0.7799101772479731,1.7931962370111871,1
0.2672923393243891,2.5442964004412008,1
0.43981014029831567,1.9096729333904223,1
-0.3827440318796338,1.4438838215934395,1
2.428025167570367,2.664923715038209,1
2.7553565922781593,3.3689182184402275,1
1.5070291245867677,1.0544646701496991,1
-0.18232914067129968,2.0689202503830897,1
0.7776979450023274,0.9014384333690668,1
1.6684462799540802,1.5986223870455647,1
2.2944638230306094,1.6031262525153882,1
1.3140362487593826,0.7883449555864734,1
-0.25280231461723,-1.0844776291508382,1
2.5542870003801563,0.9127220502317528,1
0.46929150050118196,0.5983753975377513,1
3.35832239687504,4.212400375400391,1
2.4988298175007513,1.4928443569398615,1
1.4832328180223313,1.9783065009827943,1
0.37828150732362475,1.6793041074766488,1
2.2022248045529365,3.4121177476011386,1
3.6959029280485334,2.6605480786024556,1
3.6991931969089857,2.3492776733325877,1
2.587066578884241,2.089628023859068,1
1.231998909565966,2.682011004352528,1
3.4921911231461733,3.5117344485006683,1
-1.8586127325776376,0.7841118867381329,1
0.29652259113606827,2.0978933480870934,1
1.3446907903756307,2.292994932986199,1
2.5717089457830395,1.2908835789452189,1
2.8245383363856904,1.8820373987215497,1
1.1501291888290057,1.1755498752716316,1
1.3007199490684955,0.719332966402376,1
2.7254149910225824,2.4226793877490964,1
3.805591644014735,2.7681006041743235,1
1.255316268777554,1.2871910963011008,1
2.0250619633793265,2.6194594010778887,1
1.7367274181813597,1.5738156314216416,1
2.724360491467757,3.328907808513012,1
1.9215885260194117,1.4954474214799662,1
3.0116339156121272,3.209524661571359,1
2.070605411867014,3.3572982946010237,1
2.6822984293474335,1.233145731233576,1
2.066203743812428,2.5143954199309757,1
3.3777951292560786,4.039226315426653,1
0.15792596057432995,1.667923858973694,1
2.905702754351288,3.312048403641998,1
2.5264458542438724,1.3167416026173453,1
4.190851304603793,3.7248231993801113,1
3.1972505231676616,4.091788153260483,1
1.275681745720295,1.4535709815052322,1
0.0705500839260802,0.6798433316409587,1
3.0799521750231973,2.194048649152056,1
2.8660263057858444,1.7306616168921203,1
2.949291496068948,2.2895845678699307,1
4.475833681483387,4.15891594303971,1
0.7947971997920313,1.3826421841323497,1
1.1620227800879863,-0.09066545858586927,1
3.1363587946453775,1.768932295917526,1
1.3781809479081475,-0.2240605563408513,1
0.9948826153491985,1.919112753684984,1
1.6604024273744693,1.9489283268664561,1
1.3087068034237617,2.8272214051976707,1
2.9267617529426824,4.029262790742441,1
5.098885884993489,2.0295826021232286,1
1.081098304340752,2.3185939130986672,1
1.6152159532498445,0.4401754701878209,1
0.675809897921509,1.3283780369671212,1
2.6592748913253015,3.3124587312040488,1
1.4387969196242387,2.083500883011693,1
2.4198430647695344,1.7565077095057562,1
1.6088968167989517,0.518147119118628,1
1.2090646728161598,1.9257215925094548,1
2.9969864211695354,1.684578781569399,1
2.601031635854386,1.9708533976332552,1
0.949722443259827,3.721631981740063,1
3.840098362917864,3.545334421234629,1
3.447331436674528,2.8980105508159784,1
1.921411552342979,1.307640752304318,1
1.6863464932762966,1.7709542675731687,1
1.517859137402226,1.0631754663055437,1
0.4883953310279745,3.2327111098463983,1
1.565385327599877,2.473096579099378,1
1.131267420692776,2.3001699240863434,1
1.9193412555741038,1.2542072453673838,1
1.865922111767279,1.8327886539332654,1
4.774680478885008,3.1495266271084383,1
1.5700787261305225,1.0554857828352735,1
3.2972004536221227,1.5787554099898764,1
0.7585293051515809,1.7579244682920163,1
-0.13944647370725427,0.999726033571462,1
2.9687787555344207,1.9467089907212427,1
3.67601493578125,0.5812866992230441,1
1.7173727912223233,-0.050741833721757335,1
2.802179513731799,3.177662109650492,1
2.0860227348855434,3.2719163625463885,1
2.365517828016301,1.8600115658459404,1
2.6800144055065225,3.578351329731121,1
2.2350623110043517,2.274301482060018,1
4.9210537186991665,2.9637256961297584,1
2.2902081133122656,2.0713327946279274,1
1.2378554089124338,2.4632275582108227,1
2.331973409238536,3.4624078610839595,1
3.4607414495247872,2.0440025016032854,1
0.6591630796478263,0.9147489422216499,1
3.9902251339289476,2.370768496565661,1
2.64388919224431,1.6997568602803226,1
1.971993541276054,-0.044354444419616,1
-0.75287276990715,0.6075941823702979,1
1.3374476565117364,2.62184973285777,1
1.4971305319211796,-0.05497759162865323,1
0.45609532339610914,2.627613432048299,1
3.3929592934151946,2.752730451439164,1
0.4017996860692521,0.7489774663879005,1
2.4131399337710118,2.2980142631959897,1
2.9797980741435546,2.4947104633199038,1
2.840250068224292,2.0911936237011113,1
3.2786834061896153,1.348118946011108,1
1.9277797640056191,3.8230889485695494,1
3.508931010956758,4.289483679822118,1
2.6562161622849487,1.7845401566415784,1
3.5124935072684966,2.9845144143603797,1
1.7135860168691277,3.284442210340884,1
1.481554120069437,2.463710049783165,1
0.5767664043916223,2.1966232017459424,1
2.5812763739953577,0.6055089235851363,1
0.9537923781549078,0.9902470393887837,1
-0.019319036404106704,0.10912402049161218,1
2.9974574830161083,3.4594973222697396,1
1.1358981113914373,1.98265143244472,1
0.5524730363013659,-1.4478724529200204,1
0.7379108806390875,1.9257505168765663,1
2.22144995616837,2.8386087709210646,1
-0.0723304504219735,1.1849366693157808,1
2.3758597964009343,1.877256616646739,1
1.6678480274975458,3.9479073653993186,1
3.2187506587991117,3.1120515636629387,1
2.1715354935542304,1.1620633352993053,1
3.421611311669877,2.672065412751126,1
1.5809770551318834,0.8717953840838115,1
3.868028885281636,3.421206788034979,1
1.6258791348185093,2.8694417631339517,1
1.3033993609932066,3.0390884202306174,1
2.3372313946532213,3.075470254076727,1
1.868798718034673,3.159215572691313,1
0.65686475467183,0.9043048958071511,1
2.8237794928157425,2.6617329578515783,1
0.9259331713971415,4.329360077851053,1
4.935108453727102,3.5515590956420278,1
3.4384154339880846,2.275949188349925,1
3.3957508995800882,1.6521999241847354,1
0.7941537632845816,3.5461804373204533,1
1.9277673581987564,0.290341645666929,1
0.4142367083320826,1.0773799802701056,1
1.7263790078679628,2.1290762860579417,1
1.6036404922765581,0.9989960632221107,1
1.9106497456013973,1.3892317977495865,1
-0.0794454183641422,2.1572974647669034,1
1.615996659583992,0.2722581945793414,1
2.6551096862256442,1.4805681145654268,1
1.5232853894477771,2.480292050448862,1
1.1580635143848488,2.6705992684187363,1
1.2199427525928956,0.373586738437117,1
2.948205386666598,3.2550880187612727,1
1.239318624895129,0.286772688023228,1
1.8526345915207278,2.59277654236555,1
0.15166404554923552,2.5391691347122753,1
0.46110995617562667,1.6264775888602454,1
1.623585709405052,2.9450681315857494,1
2.8497109551262465,3.1412457629638224,1
2.9046357009583463,1.4960521328853225,1
2.9479053968721214,1.5610283308879143,1
2.4746077393301946,2.424463171179702,1
2.957125657045223,1.9239887180263344,1
4.895139957151356,3.736420283526993,1
2.3928874091150285,4.383664140511403,1
2.0622501797347743,1.5609448872672547,1
1.1580486783465447,2.3352969253274605,1
4.237737894587912,2.6280978914850257,1
2.581361984024215,1.1364243856243272,1
-0.6998890312534805,0.4928075648441921,1
2.0392431966565336,1.408203554595269,1
3.425334474507972,3.30050501877179,1
3.332303928947761,3.619024503729216,1
1.3693806336463479,0.2479153645359311,1
0.06862737263265983,0.8459386620959914,1
0.7964487065401435,1.2371157200740805,1
0.8555370951199404,1.7728357956375769,1
1.2412988624931276,5.584781670848756,1
1.0403700261314133,1.3177715117216837,1
0.29250420551301515,-0.6841823799754492,1
0.945807089089423,1.4639739791776352,1
1.4430887805754913,1.5165214222923504,1
1.455259709989328,2.5469387897998272,1
2.4898383820931236,2.097737202730624,1
2.2269020029038136,1.9115125757378506,1
0.8464780374704408,-1.4973774331038037,1
3.7726933499483115,2.8335841877981682,1
2.386948585391534,2.7712893506836282,1
0.37072215599989544,0.27113523995922595,1
0.9058761120578682,2.831170192009159,1
2.228097678982131,4.651468838794765,1
